timestep,robot_id,x,y,yaw
1828,khiv5,-0.22038,2.15266,-0.672383
1828,khiv6,-1.70603,1.61082,0.996029
1828,khiv7,-1.59555,1.73583,0.94262
1828,khiv8,-0.32024,0.278529,-2.50672
1828,khiv9,-0.550924,0.141169,-2.63921
1829,khiv0,-1.91571,0.867673,1.52149
1829,khiv1,0.020002,1.44075,-2.19066
1829,khiv10,-1.3035,1.97629,0.66356
1829,khiv11,-0.715787,2.2122,0.25461
1829,khiv12,-0.133785,0.428423,-2.35949
1829,khiv13,0.0500317,1.88147,-1.2955
1829,khiv14,-1.92833,0.727204,1.6682
1829,khiv15,-0.602842,2.29626,-0.115652
1829,khiv16,-1.84896,1.38463,1.15859
1829,khiv17,-0.0782738,1.33894,-2.43524
1829,khiv18,-1.4977,0.0836133,2.58099
1829,khiv19,-1.99772,0.982021,1.4165
1829,khiv2,0.0881474,1.58348,-1.82955
1829,khiv20,-1.95318,1.12574,1.2935
1829,khiv21,0.0375791,0.607061,-2.16826
1829,khiv22,0.254747,1.04695,-1.89442
1829,khiv23,-0.820917,0.04528,-2.88748
1829,khiv24,-1.6485,0.196153,2.40985
1829,khiv25,-1.84493,0.43689,1.92174
1829,khiv26,-1.4702,1.85359,0.72707
1829,khiv27,-0.495469,0.265177,-2.50527
1829,khiv28,-0.390051,2.23984,-0.360289
1829,khiv29,-0.916806,2.18259,0.37578
1829,khiv3,-0.196221,1.26236,0.700073
1829,khiv4,-1.13272,0.00944658,3.11186
1829,khiv5,-0.215746,2.14901,-0.62874
1829,khiv6,-1.70323,1.61509,0.93341
1829,khiv7,-1.59252,1.73994,0.880001
1829,khiv8,-0.324971,0.275005,-2.46307
1829,khiv9,-0.556088,0.138209,-2.70183
1830,khiv0,-1.9155,0.872667,1.44559
1830,khiv1,0.0166193,1.43596,-2.14702
1830,khiv10,-1.29947,1.97941,0.600942
1830,khiv11,-0.710874,2.21341,0.191991
1830,khiv12,-0.137948,0.424244,-2.31585
1830,khiv13,0.0513927,1.87656,-1.35812
1830,khiv14,-1.92879,0.732282,1.60558
1830,khiv15,-0.596775,2.29589,-0.17827
1830,khiv16,-1.84689,1.38929,1.09597
1830,khiv17,-0.0821935,1.33578,-2.3916
1830,khiv18,-1.50272,0.0867233,2.62464
1830,khiv19,-1.99696,0.987403,1.35388
1830,khiv2,0.0868096,1.57856,-1.89217
1830,khiv20,-1.95159,1.13142,1.33714
1830,khiv21,0.0346888,0.60286,-2.23088
1830,khiv22,0.2531,1.04212,-1.95704
1830,khiv23,-0.825859,0.0440235,-2.9501
1830,khiv24,-1.65228,0.19958,2.34723
1830,khiv25,-1.847,0.442416,1.96538
1830,khiv26,-1.46581,1.85753,0.770713
1830,khiv27,-0.500298,0.261965,-2.44835
1830,khiv28,-0.384446,2.2377,-0.303363
1830,khiv29,-0.912167,2.18445,0.299878
1830,khiv3,-0.19981,1.25869,0.743716
1830,khiv4,-1.13782,0.00962437,3.04924
1830,khiv5,-0.211637,2.14599,-0.691359
1830,khiv6,-1.69975,1.61985,0.977053
1830,khiv7,-1.58936,1.74381,0.8041
1830,khiv8,-0.328957,0.271825,-2.52569
1830,khiv9,-0.561481,0.135267,-2.65818
1831,khiv0,-1.91469,0.878461,1.48923
1831,khiv1,0.0138188,1.4317,-2.20964
1831,khiv10,-1.29462,1.98277,0.644585
1831,khiv11,-0.70537,2.21408,0.235634
1831,khiv12,-0.141425,0.420513,-2.37847
1831,khiv13,0.0526684,1.8708,-1.31448
1831,khiv14,-1.92902,0.738176,1.64922
1831,khiv15,-0.590525,2.29552,-0.134627
1831,khiv16,-1.84422,1.39455,1.13961
1831,khiv17,-0.0858394,1.33233,-2.45421
1831,khiv18,-1.50792,0.0897111,2.68156
1831,khiv19,-1.99597,0.99333,1.39753
1831,khiv2,0.084976,1.57296,-1.84853
1831,khiv20,-1.95039,1.13638,1.27453
1831,khiv21,0.0310963,0.598181,-2.18723
1831,khiv22,0.250907,1.03665,-1.9134
1831,khiv23,-0.831644,0.04287,-2.90646
1831,khiv24,-1.65644,0.203767,2.39087
1831,khiv25,-1.84928,0.447964,2.02231
1831,khiv26,-1.46214,1.86107,0.708094
1831,khiv27,-0.50465,0.258433,-2.39142
1831,khiv28,-0.37959,2.23615,-0.365981
1831,khiv29,-0.907403,2.18597,0.223977
1831,khiv3,-0.20497,1.25759,0.681097
1831,khiv4,-1.14369,0.0101372,3.09288
1831,khiv5,-0.207072,2.14225,-0.647715
1831,khiv6,-1.69687,1.62406,0.914435
1831,khiv7,-1.5853,1.74809,0.847743
1831,khiv8,-0.333754,0.268391,-2.48205
1831,khiv9,-0.566831,0.132216,-2.7208
1832,khiv0,-1.91414,0.884287,1.54616
1832,khiv1,0.0108632,1.42767,-2.28554
1832,khiv10,-1.29053,1.98582,0.581966
1832,khiv11,-0.700436,2.21519,0.173016
1832,khiv12,-0.145666,0.416413,-2.33482
1832,khiv13,0.0539359,1.86586,-1.3771
1832,khiv14,-1.9294,0.743262,1.5866
1832,khiv15,-0.584472,2.29503,-0.197246
1832,khiv16,-1.84207,1.39917,1.077
1832,khiv17,-0.089833,1.32935,-2.41057
1832,khiv18,-1.51247,0.0920056,2.61894
1832,khiv19,-1.99523,0.999289,1.33491
1832,khiv2,0.0835527,1.56806,-1.91115
1832,khiv20,-1.94869,1.14203,1.31817
1832,khiv21,0.0281268,0.594035,-2.24985
1832,khiv22,0.248867,1.031,-1.85647
1832,khiv23,-0.837485,0.0414978,-2.84953
1832,khiv24,-1.66015,0.207265,2.32825
1832,khiv25,-1.85147,0.452567,1.95969
1832,khiv26,-1.45768,1.86493,0.751737
1832,khiv27,-0.508371,0.255007,-2.45404
1832,khiv28,-0.37491,2.23439,-0.441883
1832,khiv29,-0.90166,2.18731,0.26762
1832,khiv3,-0.208665,1.25412,0.724741
1832,khiv4,-1.14879,0.0104117,3.03026
1832,khiv5,-0.203021,2.13915,-0.710334
1832,khiv6,-1.6933,1.62875,0.958078
1832,khiv7,-1.58131,1.75257,0.904669
1832,khiv8,-0.338511,0.264736,-2.42512
1832,khiv9,-0.572299,0.129657,-2.67716
1833,khiv0,-1.91368,0.890119,1.60308
1833,khiv1,0.00702579,1.42319,-2.2419
1833,khiv10,-1.28562,1.98909,0.625609
1833,khiv11,-0.694922,2.21575,0.216659
1833,khiv12,-0.149213,0.412749,-2.39744
1833,khiv13,0.0551021,1.86008,-1.33345
1833,khiv14,-1.92952,0.74916,1.63025
1833,khiv15,-0.578233,2.29453,-0.153602
1833,khiv16,-1.8393,1.40438,1.12064
1833,khiv17,-0.0941899,1.32544,-2.35364
1833,khiv18,-1.51682,0.0944739,2.54304
1833,khiv19,-1.99438,1.0054,1.37855
1833,khiv2,0.0819134,1.56334,-1.98705
1833,khiv20,-1.94739,1.14696,1.25555
1833,khiv21,0.0244462,0.589425,-2.20621
1833,khiv22,0.247397,1.02612,-1.91909
1833,khiv23,-0.842378,0.0400623,-2.91215
1833,khiv24,-1.66422,0.211529,2.37189
1833,khiv25,-1.85374,0.458014,2.00333
1833,khiv26,-1.45328,1.86901,0.808663
1833,khiv27,-0.512214,0.25181,-2.52994
1833,khiv28,-0.369562,2.2319,-0.398239
1833,khiv29,-0.895868,2.18888,0.324546
1833,khiv3,-0.213393,1.25081,0.662122
1833,khiv4,-1.15465,0.011036,3.07391
1833,khiv5,-0.198529,2.13533,-0.666691
1833,khiv6,-1.68982,1.63364,1.015
1833,khiv7,-1.57813,1.75656,0.84205
1833,khiv8,-0.342379,0.261413,-2.48774
1833,khiv9,-0.577321,0.127067,-2.73978
1834,khiv0,-1.91378,0.895199,1.54046
1834,khiv1,0.00383422,1.41921,-2.30452
1834,khiv10,-1.28147,1.99205,0.562991
1834,khiv11,-0.689968,2.21677,0.15404
1834,khiv12,-0.153531,0.40873,-2.3538
1834,khiv13,0.0562756,1.85511,-1.39607
1834,khiv14,-1.9298,0.754252,1.56763
1834,khiv15,-0.572196,2.29392,-0.216221
1834,khiv16,-1.83666,1.40977,1.17757
1834,khiv17,-0.0978105,1.32185,-2.41626
1834,khiv18,-1.52171,0.0977661,2.58669
1834,khiv19,-1.99327,1.01131,1.43548
1834,khiv2,0.0795631,1.55793,-1.9434
1834,khiv20,-1.94559,1.15258,1.29919
1834,khiv21,0.0213986,0.585336,-2.26883
1834,khiv22,0.245413,1.02057,-1.87545
1834,khiv23,-0.847239,0.0388949,-2.98805
1834,khiv24,-1.66787,0.215097,2.30928
1834,khiv25,-1.85585,0.462654,1.94072
1834,khiv26,-1.44973,1.87267,0.746045
1834,khiv27,-0.516285,0.248909,-2.60584
1834,khiv28,-0.364042,2.22955,-0.341313
1834,khiv29,-0.891024,2.19047,0.261928
1834,khiv3,-0.217717,1.24835,0.705765
1834,khiv4,-1.15974,0.011407,3.01129
1834,khiv5,-0.194537,2.13215,-0.729309
1834,khiv6,-1.68711,1.63796,0.952385
1834,khiv7,-1.57422,1.76098,0.885694
1834,khiv8,-0.346328,0.258347,-2.56364
1834,khiv9,-0.582787,0.124695,-2.69613
1835,khiv0,-1.91366,0.900197,1.46456
1835,khiv1,0.000821005,1.41514,-2.26087
1835,khiv10,-1.2765,1.99523,0.606634
1835,khiv11,-0.684448,2.21723,0.197684
1835,khiv12,-0.157782,0.404497,-2.29687
1835,khiv13,0.0573319,1.84931,-1.35243
1835,khiv14,-1.92981,0.760151,1.61127
1835,khiv15,-0.56597,2.2933,-0.172578
1835,khiv16,-1.83468,1.41447,1.11495
1835,khiv17,-0.10153,1.31851,-2.49216
1835,khiv18,-1.5268,0.100949,2.64361
1835,khiv19,-1.99259,1.01669,1.37286
1835,khiv2,0.0773547,1.55235,-1.88648
1835,khiv20,-1.94396,1.15835,1.35612
1835,khiv21,0.0176312,0.580797,-2.22519
1835,khiv22,0.243859,1.01571,-1.93806
1835,khiv23,-0.853062,0.0379553,-2.94441
1835,khiv24,-1.67186,0.219438,2.35292
1835,khiv25,-1.85801,0.468143,1.98436
1835,khiv26,-1.44542,1.8767,0.789688
1835,khiv27,-0.520541,0.246341,-2.68174
1835,khiv28,-0.359249,2.22781,-0.403932
1835,khiv29,-0.886203,2.19179,0.186026
1835,khiv3,-0.223799,1.249,0.643147
1835,khiv4,-1.16559,0.0121425,3.05493
1835,khiv5,-0.190118,2.12825,-0.685666
1835,khiv6,-1.68371,1.64278,0.996029
1835,khiv7,-1.57098,1.76491,0.823075
1835,khiv8,-0.351248,0.255093,-2.52
1835,khiv9,-0.587423,0.122506,-2.75875
1836,khiv0,-1.91317,0.905167,1.38866
1836,khiv1,-0.00291386,1.41056,-2.20395
1836,khiv10,-1.27229,1.99811,0.544016
1836,khiv11,-0.679475,2.21815,0.135065
1836,khiv12,-0.161193,0.400706,-2.35949
1836,khiv13,0.0584111,1.84433,-1.41505
1836,khiv14,-1.92999,0.765247,1.54865
1836,khiv15,-0.559951,2.29257,-0.235196
1836,khiv16,-1.83211,1.41978,1.15859
1836,khiv17,-0.106205,1.31491,-2.44852
1836,khiv18,-1.53126,0.103415,2.58099
1836,khiv19,-1.99168,1.02194,1.29696
1836,khiv2,0.0757392,1.54751,-1.9491
1836,khiv20,-1.94284,1.16332,1.2935
1836,khiv21,0.0139587,0.576053,-2.16826
1836,khiv22,0.24177,1.01019,-1.89442
1836,khiv23,-0.85895,0.0368057,-2.88748
1836,khiv24,-1.67544,0.223074,2.2903
1836,khiv25,-1.86004,0.472823,1.92174
1836,khiv26,-1.44181,1.8803,0.72707
1836,khiv27,-0.525779,0.243957,-2.6381
1836,khiv28,-0.353812,2.22552,-0.360289
1836,khiv29,-0.880414,2.19292,0.229669
1836,khiv3,-0.228354,1.24519,0.68679
1836,khiv4,-1.17067,0.01261,2.99231
1836,khiv5,-0.186188,2.125,-0.748285
1836,khiv6,-1.68092,1.64705,0.93341
1836,khiv7,-1.56699,1.76926,0.866718
1836,khiv8,-0.35614,0.251621,-2.46307
1836,khiv9,-0.592895,0.120249,-2.71511
1837,khiv0,-1.91207,0.910929,1.4323
1837,khiv1,-0.00595841,1.40647,-2.26656
1837,khiv10,-1.26726,2.00119,0.587659
1837,khiv11,-0.67395,2.21851,0.178708
1837,khiv12,-0.165356,0.396527,-2.31585
1837,khiv13,0.0593571,1.8385,-1.3714
1837,khiv14,-1.92989,0.771146,1.5923
1837,khiv15,-0.553742,2.29181,-0.191553
1837,khiv16,-1.83004,1.42444,1.09597
1837,khiv17,-0.110671,1.31118,-2.3916
1837,khiv18,-1.53551,0.106046,2.50509
1837,khiv19,-1.99041,1.02781,1.3406
1837,khiv2,0.0735895,1.54202,-1.90545
1837,khiv20,-1.94125,1.16901,1.33714
1837,khiv21,0.0110621,0.571856,-2.23088
1837,khiv22,0.240123,1.00537,-1.95704
1837,khiv23,-0.863894,0.0355569,-2.9501
1837,khiv24,-1.67935,0.22749,2.33394
1837,khiv25,-1.8621,0.478352,1.96538
1837,khiv26,-1.43742,1.88424,0.770713
1837,khiv27,-0.530257,0.241549,-2.70072
1837,khiv28,-0.34905,2.2237,-0.422907
1837,khiv29,-0.874566,2.19426,0.286595
1837,khiv3,-0.233143,1.24203,0.624171
1837,khiv4,-1.17651,0.0134564,3.03595
1837,khiv5,-0.181843,2.12101,-0.704641
1837,khiv6,-1.67743,1.65181,0.977053
1837,khiv7,-1.56367,1.77313,0.8041
1837,khiv8,-0.360131,0.248447,-2.52569
1837,khiv9,-0.598368,0.117789,-2.65818
1838,khiv0,-1.91095,0.916713,1.48923
1838,khiv1,-0.00971552,1.40192,-2.22292
1838,khiv10,-1.26226,2.0045,0.644585
1838,khiv11,-0.668988,2.21929,0.11609
1838,khiv12,-0.168833,0.392796,-2.37847
1838,khiv13,0.0603415,1.8335,-1.43402
1838,khiv14,-1.92998,0.776244,1.52968
1838,khiv15,-0.547761,2.29079,-0.134627
1838,khiv16,-1.82737,1.4297,1.13961
1838,khiv17,-0.114406,1.30774,-2.45421
1838,khiv18,-1.54028,0.109522,2.54874
1838,khiv19,-1.98912,1.03371,1.39753
1838,khiv2,0.0718899,1.53721,-1.96807
1838,khiv20,-1.94005,1.17396,1.27453
1838,khiv21,0.0074696,0.567177,-2.18723
1838,khiv22,0.23793,0.999889,-1.9134
1838,khiv23,-0.869679,0.0344035,-2.90646
1838,khiv24,-1.68285,0.231194,2.27133
1838,khiv25,-1.86403,0.483069,1.90276
1838,khiv26,-1.43375,1.88778,0.708094
1838,khiv27,-0.535573,0.239008,-2.65707
1838,khiv28,-0.343657,2.22131,-0.379264
1838,khiv29,-0.869665,2.19567,0.223977
1838,khiv3,-0.237529,1.23976,0.667815
1838,khiv4,-1.18158,0.0140201,2.97334
1838,khiv5,-0.177975,2.11768,-0.76726
1838,khiv6,-1.67456,1.65602,0.914435
1838,khiv7,-1.5596,1.7774,0.847743
1838,khiv8,-0.364928,0.245014,-2.48205
1838,khiv9,-0.602904,0.115445,-2.7208
1839,khiv0,-1.91035,0.922401,1.54616
1839,khiv1,-0.0128311,1.39788,-2.28554
1839,khiv10,-1.25816,2.00753,0.581966
1839,khiv11,-0.663963,2.21987,0.159733
1839,khiv12,-0.173074,0.388696,-2.33482
1839,khiv13,0.0611768,1.82766,-1.39038
1839,khiv14,-1.92976,0.78214,1.57332
1839,khiv15,-0.542039,2.29018,-0.197246
1839,khiv16,-1.82522,1.43433,1.077
1839,khiv17,-0.118237,1.30456,-2.53012
1839,khiv18,-1.54524,0.112896,2.60566
1839,khiv19,-1.98831,1.03954,1.33491
1839,khiv2,0.0699846,1.53259,-2.04397
1839,khiv20,-1.93836,1.17961,1.31817
1839,khiv21,0.0045001,0.563032,-2.24985
1839,khiv22,0.236192,0.995095,-1.97602
1839,khiv23,-0.874645,0.0332409,-2.96908
1839,khiv24,-1.68668,0.235683,2.31497
1839,khiv25,-1.86598,0.488636,1.94641
1839,khiv26,-1.42929,1.89164,0.751737
1839,khiv27,-0.540066,0.236678,-2.71969
1839,khiv28,-0.33893,2.21939,-0.441883
1839,khiv29,-0.86392,2.19701,0.26762
1839,khiv3,-0.241997,1.23774,0.724741
1839,khiv4,-1.1874,0.0149771,3.01698
1839,khiv5,-0.173707,2.11361,-0.723617
1839,khiv6,-1.67098,1.66071,0.958078
1839,khiv7,-1.55561,1.78188,0.904669
1839,khiv8,-0.368974,0.24191,-2.54467
1839,khiv9,-0.608307,0.112985,-2.67716
1840,khiv0,-1.91019,0.927467,1.48354
1840,khiv1,-0.0160839,1.39409,-2.36144
1840,khiv10,-1.254,2.01031,0.506065
1840,khiv11,-0.659057,2.22064,0.0971143
1840,khiv12,-0.176621,0.385032,-2.39744
1840,khiv13,0.0620661,1.82264,-1.453
1840,khiv14,-1.92975,0.787239,1.5107
1840,khiv15,-0.536195,2.28931,-0.273147
1840,khiv16,-1.82245,1.43953,1.12064
1840,khiv17,-0.122245,1.3016,-2.48647
1840,khiv18,-1.54961,0.115529,2.54304
1840,khiv19,-1.98698,1.04538,1.37855
1840,khiv2,0.0673303,1.52732,-2.00033
1840,khiv20,-1.93706,1.18454,1.25555
1840,khiv21,0.000819508,0.558422,-2.20621
1840,khiv22,0.233896,0.989661,-1.93237
1840,khiv23,-0.880451,0.0321974,-2.92543
1840,khiv24,-1.69072,0.240114,2.37189
1840,khiv25,-1.86783,0.49339,1.88379
1840,khiv26,-1.42554,1.8951,0.689119
1840,khiv27,-0.545435,0.234233,-2.67605
1840,khiv28,-0.333584,2.2169,-0.398239
1840,khiv29,-0.858996,2.19834,0.205002
1840,khiv3,-0.246633,1.23597,0.662122
1840,khiv4,-1.19245,0.0156369,2.95436
1840,khiv5,-0.169903,2.11021,-0.786235
1840,khiv6,-1.66803,1.66487,0.895459
1840,khiv7,-1.55243,1.78587,0.84205
1840,khiv8,-0.373836,0.238568,-2.50103
1840,khiv9,-0.612878,0.110724,-2.73978
1841,khiv0,-1.90978,0.93245,1.40764
1841,khiv1,-0.0192963,1.39017,-2.3178
1841,khiv10,-1.24886,2.0132,0.549708
1841,khiv11,-0.654089,2.22115,0.021213
1841,khiv12,-0.180939,0.381013,-2.3538
1841,khiv13,0.0627904,1.81678,-1.40935
1841,khiv14,-1.92948,0.793049,1.55435
1841,khiv15,-0.53022,2.28802,-0.229504
1841,khiv16,-1.82021,1.44411,1.05802
1841,khiv17,-0.126217,1.29857,-2.54909
1841,khiv18,-1.5545,0.118827,2.58669
1841,khiv19,-1.98601,1.05072,1.31593
1841,khiv2,0.064808,1.52188,-1.9434
1841,khiv20,-1.93526,1.19016,1.29919
1841,khiv21,-0.00222813,0.554333,-2.26883
1841,khiv22,0.232067,0.9849,-1.99499
1841,khiv23,-0.885437,0.0311293,-2.98805
1841,khiv24,-1.69436,0.243687,2.30928
1841,khiv25,-1.86968,0.498993,1.92743
1841,khiv26,-1.42101,1.89888,0.732762
1841,khiv27,-0.550766,0.231811,-2.61912
1841,khiv28,-0.328894,2.2149,-0.460858
1841,khiv29,-0.853226,2.19957,0.248645
1841,khiv3,-0.252773,1.2372,0.586221
1841,khiv4,-1.19826,0.0167042,2.998
1841,khiv5,-0.165713,2.10606,-0.742592
1841,khiv6,-1.66436,1.66949,0.939103
1841,khiv7,-1.54913,1.78962,0.766149
1841,khiv8,-0.37794,0.235541,-2.56364
1841,khiv9,-0.618326,0.108365,-2.69613
1842,khiv0,-1.90901,0.937395,1.33173
1842,khiv1,-0.0225579,1.38633,-2.26087
1842,khiv10,-1.24373,2.01631,0.606634
1842,khiv11,-0.649092,2.2213,-0.0546883
1842,khiv12,-0.184555,0.377417,-2.41642
1842,khiv13,0.0635843,1.81175,-1.47197
1842,khiv14,-1.92995,0.798172,1.61127
1842,khiv15,-0.524365,2.28665,-0.172578
1842,khiv16,-1.81734,1.44927,1.10166
1842,khiv17,-0.130346,1.29575,-2.62499
1842,khiv18,-1.55882,0.121536,2.52407
1842,khiv19,-1.98456,1.05648,1.35958
1842,khiv2,0.06292,1.51714,-2.00602
1842,khiv20,-1.93386,1.19507,1.23657
1842,khiv21,-0.00599552,0.549794,-2.22519
1842,khiv22,0.229668,0.979511,-1.95135
1842,khiv23,-0.891262,0.0301962,-2.94441
1842,khiv24,-1.69775,0.247363,2.23337
1842,khiv25,-1.87143,0.50378,1.86481
1842,khiv26,-1.4172,1.90227,0.670144
1842,khiv27,-0.555811,0.228996,-2.5622
1842,khiv28,-0.323597,2.2123,-0.417215
1842,khiv29,-0.848277,2.2008,0.186026
1842,khiv3,-0.257814,1.23629,0.629864
1842,khiv4,-1.2033,0.0174598,2.93539
1842,khiv5,-0.161974,2.10259,-0.805211
1842,khiv6,-1.66133,1.67359,0.876484
1842,khiv7,-1.5449,1.79373,0.809792
1842,khiv8,-0.382864,0.232292,-2.52
1842,khiv9,-0.62365,0.105704,-2.75875
1843,khiv0,-1.90763,0.943037,1.37538
1843,khiv1,-0.0257514,1.38247,-2.32349
1843,khiv10,-1.23952,2.01919,0.544016
1843,khiv11,-0.644223,2.22106,-0.13059
1843,khiv12,-0.188949,0.373481,-2.37277
1843,khiv13,0.0641975,1.80588,-1.42833
1843,khiv14,-1.93018,0.803182,1.54865
1843,khiv15,-0.519223,2.28575,-0.235196
1843,khiv16,-1.81501,1.45381,1.03905
1843,khiv17,-0.134777,1.29311,-2.58135
1843,khiv18,-1.56365,0.124926,2.56771
1843,khiv19,-1.98347,1.06156,1.29696
1843,khiv2,0.0608407,1.51259,-2.08192
1843,khiv20,-1.93196,1.20065,1.28022
1843,khiv21,-0.00912019,0.545763,-2.2878
1843,khiv22,0.227415,0.973951,-1.89442
1843,khiv23,-0.896268,0.0292228,-3.00703
1843,khiv24,-1.70141,0.25199,2.27702
1843,khiv25,-1.87317,0.509417,1.90846
1843,khiv26,-1.4126,1.90596,0.713787
1843,khiv27,-0.560815,0.226063,-2.50527
1843,khiv28,-0.318945,2.21021,-0.479833
1843,khiv29,-0.842486,2.20192,0.229669
1843,khiv3,-0.262806,1.23487,0.567245
1843,khiv4,-1.20908,0.018637,2.97903
1843,khiv5,-0.157864,2.09836,-0.761567
1843,khiv6,-1.65758,1.67814,0.920127
1843,khiv7,-1.54074,1.79806,0.866718
1843,khiv8,-0.387024,0.229344,-2.58262
1843,khiv9,-0.629203,0.103075,-2.71511
1844,khiv0,-1.90661,0.948001,1.31276
1844,khiv1,-0.0291459,1.3788,-2.39939
1844,khiv10,-1.23449,2.02227,0.587659
1844,khiv11,-0.639281,2.22045,-0.206491
1844,khiv12,-0.192633,0.369955,-2.43539
1844,khiv13,0.0648956,1.80083,-1.49095
1844,khiv14,-1.9301,0.808181,1.47275
1844,khiv15,-0.513461,2.2844,-0.191553
1844,khiv16,-1.81205,1.45891,1.08269
1844,khiv17,-0.13915,1.29029,-2.52442
1844,khiv18,-1.56791,0.127716,2.50509
1844,khiv19,-1.98191,1.06728,1.3406
1844,khiv2,0.0579884,1.50743,-2.03828
1844,khiv20,-1.93047,1.20553,1.2176
1844,khiv21,-0.012973,0.541296,-2.24416
1844,khiv22,0.225761,0.969127,-1.95704
1844,khiv23,-0.902109,0.0284004,-2.96338
