timestep,robot_id,px,py
10843,khiv23,1.57249,4.28426,-0.141925
10843,khiv24,1.98985,4.25216,-0.330818
10843,khiv25,2.1289,4.18861,-0.314179
10843,khiv26,2.98688,3.6655,-0.446231
10843,khiv27,0.943896,4.35407,0.10746
10843,khiv28,3.30398,3.61842,-0.457688
10843,khiv29,3.57919,3.27343,-0.399039
10843,khiv3,3.46442,3.35469,-0.513529
10843,khiv4,1.71321,4.24805,-0.040572
10843,khiv5,3.46991,3.50294,-0.460485
10843,khiv6,2.6267,3.91236,-0.492262
10843,khiv7,2.80474,3.78907,-0.426127
10843,khiv8,3.70151,3.34298,-0.421954
10843,khiv9,3.82968,3.41249,-0.421616
10844,khiv0,2.2782,4.11458,-0.391851
10844,khiv1,1.29012,4.3408,-0.0655983
10844,khiv10,3.22938,3.50039,-0.426249
10844,khiv11,3.70375,3.19779,1.67524
10844,khiv12,3.82835,3.27077,0.641783
10844,khiv13,3.59208,3.42318,-0.525728
10844,khiv14,0.603059,4.32607,0.299452
10844,khiv15,3.34965,3.4269,-0.42178
10844,khiv16,2.44945,4.02011,-0.329701
10844,khiv17,3.11355,3.58093,-0.523603
10844,khiv18,1.85114,4.20127,0.415283
10844,khiv19,0.775519,4.34524,0.180584
10844,khiv2,1.12412,4.35342,0.0431416
10844,khiv20,1.82975,4.34032,-0.354183
10844,khiv21,3.95374,3.33405,-2.59393
10844,khiv22,1.43553,4.31432,-0.0350112
10844,khiv23,1.57833,4.28345,-0.0982813
10844,khiv24,1.99544,4.25027,-0.287174
10844,khiv25,2.13374,4.18701,-0.376798
10844,khiv26,2.99147,3.66327,-0.50885
10844,khiv27,0.949758,4.35473,0.151103
10844,khiv28,3.30896,3.61641,-0.520307
10844,khiv29,3.58388,3.27142,-0.461658
10844,khiv3,3.46963,3.35338,-0.456603
10844,khiv4,1.7183,4.24781,-0.103191
10844,khiv5,3.47476,3.50094,-0.403559
10844,khiv6,2.63191,3.9096,-0.448619
10844,khiv7,2.80937,3.78694,-0.488745
10844,khiv8,3.70642,3.34068,-0.378311
10844,khiv9,3.8347,3.41106,-0.484234
10845,khiv0,2.28373,4.11226,-0.334925
10845,khiv1,1.29601,4.34044,-0.021955
10845,khiv10,3.23425,3.49782,-0.382606
10845,khiv11,3.71029,3.19872,1.73216
10845,khiv12,3.83256,3.26804,0.579164
10845,khiv13,3.59679,3.42102,-0.482085
10845,khiv14,0.607941,4.32754,0.236834
10845,khiv15,3.35489,3.4254,-0.364854
10845,khiv16,2.45419,4.01852,-0.405603
10845,khiv17,3.11867,3.57801,-0.47996
10845,khiv18,1.85564,4.19943,0.458926
10845,khiv19,0.781426,4.34629,0.23751
10845,khiv2,1.13001,4.35371,0.0867849
10845,khiv20,1.83453,4.33853,-0.416802
10845,khiv21,3.95787,3.3315,-2.55029
10845,khiv22,1.44063,4.31411,-0.0976298
10845,khiv23,1.5834,4.28293,-0.1609
10845,khiv24,2.00033,4.2488,-0.349793
10845,khiv25,2.13924,4.18487,-0.333155
10845,khiv26,2.99664,3.66043,-0.465206
10845,khiv27,0.954803,4.35547,0.0884847
10845,khiv28,3.31415,3.61366,-0.476663
10845,khiv29,3.5882,3.26858,-0.418014
10845,khiv3,3.47433,3.35115,-0.519222
10845,khiv4,1.72328,4.24732,-0.179092
10845,khiv5,3.47939,3.49898,-0.466177
10845,khiv6,2.6365,3.90737,-0.511238
10845,khiv7,2.81459,3.78419,-0.445102
10845,khiv8,3.71113,3.33893,-0.440929
10845,khiv9,3.84003,3.40855,-0.440591
10846,khiv0,2.28939,4.11026,-0.277999
10846,khiv1,1.30111,4.3403,-0.0845736
10846,khiv10,3.23902,3.49541,-0.445224
10846,khiv11,3.71528,3.19553,1.66954
10846,khiv12,3.83805,3.26582,0.622807
10846,khiv13,3.60151,3.41835,-0.544704
10846,khiv14,0.613668,4.32896,0.280477
10846,khiv15,3.36038,3.42333,-0.307928
10846,khiv16,2.4588,4.01658,-0.481504
10846,khiv17,3.12358,3.57579,-0.423034
10846,khiv18,1.86272,4.19852,0.515852
10846,khiv19,0.78639,4.34746,0.174891
10846,khiv2,1.1351,4.35412,0.0241663
10846,khiv20,1.83918,4.33723,-0.373158
10846,khiv21,3.96284,3.33028,-2.49336
10846,khiv22,1.4465,4.31356,-0.0539865
10846,khiv23,1.58923,4.28201,-0.117257
10846,khiv24,2.00588,4.24681,-0.30615
10846,khiv25,2.1449,4.18288,-0.276229
10846,khiv26,3.00199,3.65771,-0.40828
10846,khiv27,0.960677,4.35603,0.132128
10846,khiv28,3.31947,3.61088,-0.419737
10846,khiv29,3.59361,3.26611,-0.361088
10846,khiv3,3.47943,3.34825,-0.475578
10846,khiv4,1.7282,4.24647,-0.254993
10846,khiv5,3.48452,3.49662,-0.422534
10846,khiv6,2.64166,3.90451,-0.467594
10846,khiv7,2.81918,3.78197,-0.507721
10846,khiv8,3.71648,3.33644,-0.397286
10846,khiv9,3.84461,3.40641,-0.50321
10847,khiv0,2.29428,4.10883,-0.340618
10847,khiv1,1.30699,4.33984,-0.0409303
10847,khiv10,3.24393,3.49313,-0.401581
10847,khiv11,3.71984,3.19335,1.71319
10847,khiv12,3.84272,3.26278,0.560189
10847,khiv13,3.60654,3.41527,-0.501061
10847,khiv14,0.618575,4.33034,0.217858
10847,khiv15,3.36523,3.42175,-0.370546
10847,khiv16,2.46405,4.01388,-0.437861
10847,khiv17,3.12819,3.57372,-0.485653
10847,khiv18,1.8675,4.19747,0.453233
10847,khiv19,0.792193,4.34851,0.218534
10847,khiv2,1.14099,4.35429,0.0678095
10847,khiv20,1.84472,4.33631,-0.316233
10847,khiv21,3.96769,3.3269,-2.55598
10847,khiv22,1.45159,4.31326,-0.116605
10847,khiv23,1.59519,4.28129,-0.0603306
10847,khiv24,2.01159,4.24498,-0.249224
10847,khiv25,2.1498,4.18146,-0.338847
10847,khiv26,3.00748,3.6553,-0.351354
10847,khiv27,0.965735,4.35667,0.0695093
10847,khiv28,3.32411,3.60878,-0.482356
10847,khiv29,3.59837,3.26428,-0.423707
10847,khiv3,3.48389,3.34598,-0.538197
10847,khiv4,1.73392,4.24502,-0.21135
10847,khiv5,3.48916,3.49451,-0.485153
10847,khiv6,2.647,3.90178,-0.410668
10847,khiv7,2.82435,3.77913,-0.464078
10847,khiv8,3.72173,3.33437,-0.34036
10847,khiv9,3.84979,3.40361,-0.459566
10848,khiv0,2.299,4.10719,-0.416519
10848,khiv1,1.31208,4.3396,-0.103549
10848,khiv10,3.2491,3.4905,-0.344655
10848,khiv11,3.72477,3.1902,1.65057
10848,khiv12,3.84773,3.26105,0.603832
10848,khiv13,3.61124,3.41332,-0.444135
10848,khiv14,0.624328,4.33165,0.261502
10848,khiv15,3.37074,3.41964,-0.326903
10848,khiv16,2.46947,4.01132,-0.380935
10848,khiv17,3.13342,3.57099,-0.442009
10848,khiv18,1.87228,4.19629,0.377332
10848,khiv19,0.797177,4.34959,0.155916
10848,khiv2,1.14608,4.35461,0.00519095
10848,khiv20,1.84968,4.33516,-0.378851
10848,khiv21,3.97258,3.3254,-2.51234
10848,khiv22,1.45745,4.31261,-0.0729618
10848,khiv23,1.60027,4.28094,-0.122949
10848,khiv24,2.01652,4.24369,-0.311842
10848,khiv25,2.15537,4.17953,-0.295204
10848,khiv26,3.01226,3.65351,-0.413973
10848,khiv27,0.971618,4.35711,0.113153
10848,khiv28,3.32935,3.60607,-0.438713
10848,khiv29,3.60376,3.26192,-0.380064
10848,khiv3,3.48887,3.34302,-0.494554
10848,khiv4,1.73975,4.24377,-0.154424
10848,khiv5,3.49439,3.49179,-0.441509
10848,khiv6,2.65166,3.89971,-0.473287
10848,khiv7,2.82971,3.77643,-0.407152
10848,khiv8,3.72654,3.3326,-0.402979
10848,khiv9,3.85433,3.40157,-0.40264
10849,khiv0,2.30441,4.10483,-0.372876
10849,khiv1,1.31795,4.33902,-0.0599057
10849,khiv10,3.25377,3.48864,-0.407274
10849,khiv11,3.72934,3.18803,1.69421
10849,khiv12,3.85261,3.25936,0.660758
10849,khiv13,3.61594,3.41126,-0.506753
10849,khiv14,0.629261,4.33294,0.198883
10849,khiv15,3.37556,3.4178,-0.269977
10849,khiv16,2.47419,4.00939,-0.443553
10849,khiv17,3.13802,3.56879,-0.504628
10849,khiv18,1.87957,4.19549,0.420975
10849,khiv19,0.803,4.35054,0.199559
10849,khiv2,1.15198,4.35468,0.0488342
10849,khiv20,1.85449,4.33394,-0.335208
10849,khiv21,3.97763,3.32337,-2.57496
10849,khiv22,1.46254,4.31221,-0.13558
10849,khiv23,1.60524,4.28036,-0.198851
10849,khiv24,2.02215,4.24191,-0.268199
10849,khiv25,2.16024,4.17802,-0.357823
10849,khiv26,3.01767,3.65117,-0.37033
10849,khiv27,0.977582,4.35776,0.170079
10849,khiv28,3.33426,3.60404,-0.501331
10849,khiv29,3.60849,3.26,-0.442682
10849,khiv3,3.49373,3.34139,-0.437628
10849,khiv4,1.74478,4.24295,-0.217043
10849,khiv5,3.49893,3.48959,-0.504128
10849,khiv6,2.65693,3.89705,-0.429644
10849,khiv7,2.8352,3.77402,-0.350226
10849,khiv8,3.73069,3.32964,-0.359335
10849,khiv9,3.85894,3.39989,-0.465259
10850,khiv0,2.30915,4.10295,-0.435495
10850,khiv1,1.32394,4.33864,-0.00297966
10850,khiv10,3.25898,3.48659,-0.36363
10850,khiv11,3.73393,3.18538,1.63159
10850,khiv12,3.85684,3.25674,0.598139
10850,khiv13,3.62126,3.41009,-0.46311
10850,khiv14,0.635037,4.33414,0.242526
10850,khiv15,3.38071,3.41597,-0.332596
10850,khiv16,2.47953,4.00688,-0.39991
10850,khiv17,3.14283,3.56601,-0.460985
10850,khiv18,1.88728,4.19493,0.477901
10850,khiv19,0.808003,4.35153,0.13694
10850,khiv2,1.15707,4.3549,-0.0137844
10850,khiv20,1.85945,4.33286,-0.278282
10850,khiv21,3.98209,3.32033,-2.53131
10850,khiv22,1.46839,4.31144,-0.0919372
10850,khiv23,1.61103,4.27923,-0.155207
10850,khiv24,2.02706,4.24053,-0.330818
10850,khiv25,2.16578,4.17598,-0.314179
10850,khiv26,3.02325,3.64897,-0.313404
10850,khiv27,0.982613,4.35859,0.10746
10850,khiv28,3.33958,3.60194,-0.457688
10850,khiv29,3.61339,3.25788,-0.399039
10850,khiv3,3.49844,3.33901,-0.500246
10850,khiv4,1.75055,4.24171,-0.173399
10850,khiv5,3.50333,3.48687,-0.460485
10850,khiv6,2.66155,3.8949,-0.492262
10850,khiv7,2.83998,3.77224,-0.412844
10850,khiv8,3.73539,3.32783,-0.421954
10850,khiv9,3.86419,3.3973,-0.421616
10851,khiv0,2.31451,4.10049,-0.391851
10851,khiv1,1.32904,4.33859,-0.0655983
10851,khiv10,3.26357,3.4846,-0.426249
10851,khiv11,3.7385,3.18326,1.67524
10851,khiv12,3.86194,3.25485,0.641783
10851,khiv13,3.62589,3.40791,-0.525728
10851,khiv14,0.639994,4.33534,0.179908
10851,khiv15,3.38551,3.41428,-0.408497
10851,khiv16,2.48422,4.00487,-0.462529
10851,khiv17,3.14729,3.5638,-0.523603
10851,khiv18,1.89166,4.19415,0.415283
10851,khiv19,0.813843,4.35236,0.180584
10851,khiv2,1.16297,4.35485,0.0298589
10851,khiv20,1.86445,4.3322,-0.3409
10851,khiv21,3.98762,3.31756,-2.59393
10851,khiv22,1.47436,4.31087,-0.0350112
10851,khiv23,1.61695,4.27828,-0.0982813
10851,khiv24,2.03265,4.23864,-0.287174
10851,khiv25,2.17062,4.17438,-0.376798
10851,khiv26,3.02809,3.64737,-0.376022
10851,khiv27,0.988475,4.35926,0.151103
10851,khiv28,3.34498,3.59938,-0.400762
10851,khiv29,3.61801,3.25586,-0.461658
10851,khiv3,3.50316,3.33709,-0.456603
10851,khiv4,1.75557,4.2408,-0.236018
10851,khiv5,3.50813,3.48489,-0.403559
10851,khiv6,2.66676,3.89214,-0.448619
10851,khiv7,2.84457,3.77026,-0.488745
10851,khiv8,3.74022,3.32549,-0.378311
10851,khiv9,3.86902,3.39543,-0.484234
10852,khiv0,2.32005,4.09818,-0.334925
10852,khiv1,1.33493,4.33823,-0.021955
10852,khiv10,3.26829,3.48275,-0.382606
10852,khiv11,3.74399,3.18311,1.73216
10852,khiv12,3.86622,3.25235,0.579164
10852,khiv13,3.63061,3.40572,-0.482085
10852,khiv14,0.645792,4.33642,0.223551
10852,khiv15,3.39015,3.41228,-0.484398
10852,khiv16,2.48951,4.00227,-0.418885
10852,khiv17,3.1514,3.56104,-0.47996
10852,khiv18,1.89821,4.1942,0.458926
10852,khiv19,0.818864,4.35325,0.117965
10852,khiv2,1.16897,4.355,0.0867849
10852,khiv20,1.86893,4.33183,-0.297257
10852,khiv21,3.99205,3.31471,-2.55029
10852,khiv22,1.47945,4.31065,-0.0976298
10852,khiv23,1.62202,4.27775,-0.1609
10852,khiv24,2.03753,4.23717,-0.349793
10852,khiv25,2.17612,4.17224,-0.333155
10852,khiv26,3.03276,3.64556,-0.451924
10852,khiv27,0.99352,4.36,0.0884847
10852,khiv28,3.34985,3.59745,-0.463381
10852,khiv29,3.62192,3.25295,-0.418014
10852,khiv3,3.50764,3.33491,-0.519222
10852,khiv4,1.76131,4.23946,-0.192375
10852,khiv5,3.51276,3.48294,-0.466177
10852,khiv6,2.67135,3.88991,-0.511238
10852,khiv7,2.8498,3.76752,-0.445102
10852,khiv8,3.74492,3.32377,-0.440929
10852,khiv9,3.87431,3.39281,-0.440591
10853,khiv0,2.32485,4.09647,-0.397544
10853,khiv1,1.34003,4.3381,-0.0845736
10853,khiv10,3.27309,3.48032,-0.445224
10853,khiv11,3.74902,3.17993,1.66954
10853,khiv12,3.87083,3.25068,0.622807
10853,khiv13,3.63506,3.40344,-0.544704
10853,khiv14,0.651648,4.33773,0.280477
10853,khiv15,3.39534,3.40957,-0.440755
10853,khiv16,2.49498,3.99981,-0.361959
10853,khiv17,3.15631,3.55869,-0.423034
10853,khiv18,1.90264,4.19411,0.396307
10853,khiv19,0.824718,4.35398,0.161608
10853,khiv2,1.17405,4.35541,0.0241663
10853,khiv20,1.87399,4.33187,-0.359876
10853,khiv21,3.99723,3.3119,-2.61291
10853,khiv22,1.48533,4.31011,-0.0539865
10853,khiv23,1.62785,4.27683,-0.117257
10853,khiv24,2.04308,4.23518,-0.30615
10853,khiv25,2.18093,4.17055,-0.395773
10853,khiv26,3.03808,3.64302,-0.40828
10853,khiv27,0.999393,4.36055,0.132128
10853,khiv28,3.35437,3.59526,-0.539282
10853,khiv29,3.62735,3.25053,-0.361088
10853,khiv3,3.51275,3.332,-0.475578
10853,khiv4,1.7672,4.23828,-0.135449
10853,khiv5,3.51766,3.48097,-0.422534
10853,khiv6,2.67651,3.88705,-0.467594
10853,khiv7,2.85439,3.7653,-0.507721
10853,khiv8,3.74906,3.32095,-0.397286
10853,khiv9,3.87921,3.39113,-0.50321
10854,khiv0,2.3303,4.09421,-0.353901
10854,khiv1,1.34591,4.33763,-0.0409303
10854,khiv10,3.27814,3.47778,-0.401581
10854,khiv11,3.75351,3.17759,1.71319
10854,khiv12,3.87572,3.24743,0.560189
10854,khiv13,3.63995,3.40045,-0.501061
10854,khiv14,0.656557,4.33911,0.217858
10854,khiv15,3.39994,3.40737,-0.503373
10854,khiv16,2.50058,3.99765,-0.305033
10854,khiv17,3.16092,3.55661,-0.485653
10854,khiv18,1.90902,4.19464,0.439951
10854,khiv19,0.830644,4.35492,0.218534
10854,khiv2,1.17995,4.35558,0.0678095
10854,khiv20,1.87813,4.33192,-0.316233
10854,khiv21,4.00198,3.30896,-2.56926
10854,khiv22,1.49042,4.30981,-0.116605
10854,khiv23,1.63291,4.27621,-0.179875
10854,khiv24,2.0488,4.23335,-0.249224
10854,khiv25,2.18638,4.1683,-0.35213
10854,khiv26,3.04357,3.64061,-0.351354
10854,khiv27,1.00445,4.3612,0.0695093
10854,khiv28,3.35951,3.59266,-0.495639
10854,khiv29,3.63212,3.24867,-0.423707
10854,khiv3,3.51725,3.32968,-0.538197
10854,khiv4,1.77314,4.23744,-0.0785227
10854,khiv5,3.52224,3.47894,-0.485153
10854,khiv6,2.68105,3.88473,-0.530213
10854,khiv7,2.85956,3.76246,-0.464078
10854,khiv8,3.75452,3.31872,-0.34036
10854,khiv9,3.88443,3.38838,-0.459566
10855,khiv0,2.33508,4.09242,-0.416519
10855,khiv1,1.351,4.33739,-0.103549
10855,khiv10,3.28331,3.47503,-0.344655
10855,khiv11,3.75837,3.17418,1.65057
10855,khiv12,3.88023,3.24464,0.603832
10855,khiv13,3.64479,3.39826,-0.444135
10855,khiv14,0.66231,4.34041,0.261502
10855,khiv15,3.40511,3.40456,-0.45973
10855,khiv16,2.50629,3.99582,-0.248107
10855,khiv17,3.16616,3.55388,-0.442009
10855,khiv18,1.9135,4.1949,0.377332
10855,khiv19,0.835629,4.35599,0.155916
10855,khiv2,1.18504,4.3559,0.00519095
10855,khiv20,1.88316,4.3323,-0.378851
10855,khiv21,4.00541,3.30834,-2.51234
10855,khiv22,1.49628,4.30915,-0.0729618
10855,khiv23,1.63872,4.27519,-0.136232
10855,khiv24,2.05373,4.23206,-0.311842
10855,khiv25,2.19201,4.16621,-0.295204
10855,khiv26,3.0492,3.63852,-0.294428
10855,khiv27,1.01033,4.36164,0.113153
10855,khiv28,3.36477,3.5898,-0.438713
10855,khiv29,3.63765,3.24635,-0.380064
10855,khiv3,3.52231,3.32669,-0.494554
10855,khiv4,1.77822,4.23701,-0.141141
10855,khiv5,3.52748,3.47622,-0.441509
10855,khiv6,2.68615,3.88177,-0.48657
10855,khiv7,2.86491,3.75975,-0.407152
10855,khiv8,3.75951,3.31674,-0.402979
10855,khiv9,3.88873,3.38653,-0.522185
10856,khiv0,2.34049,4.09006,-0.372876
10856,khiv1,1.35687,4.33682,-0.0599057
10856,khiv10,3.28789,3.47312,-0.407274
10856,khiv11,3.76243,3.17114,1.69421
10856,khiv12,3.88428,3.2416,0.541213
10856,khiv13,3.64935,3.39609,-0.506753
10856,khiv14,0.667243,4.34171,0.198883
10856,khiv15,3.40942,3.40198,-0.402804
10856,khiv16,2.51122,3.99453,-0.310726
10856,khiv17,3.17075,3.55168,-0.504628
10856,khiv18,1.9198,4.19567,0.420975
10856,khiv19,0.841451,4.35694,0.199559
10856,khiv2,1.19094,4.35596,0.0488342
10856,khiv20,1.88709,4.33253,-0.335208
10856,khiv21,4.00989,3.30446,-2.57496
10856,khiv22,1.50136,4.30876,-0.13558
10856,khiv23,1.64466,4.27434,-0.0793059
10856,khiv24,2.0585,4.23055,-0.387744
10856,khiv25,2.19687,4.16469,-0.357823
10856,khiv26,3.05407,3.637,-0.357047
10856,khiv27,1.0154,4.36219,0.050534
10856,khiv28,3.37023,3.58724,-0.381787
10856,khiv29,3.64239,3.24441,-0.442682
10856,khiv3,3.5276,3.32561,-0.437628
10856,khiv4,1.78406,4.23621,-0.097498
10856,khiv5,3.53208,3.47402,-0.504128
10856,khiv6,2.69144,3.87894,-0.429644
10856,khiv7,2.87041,3.75735,-0.350226
10856,khiv8,3.76422,3.31479,-0.47888
10856,khiv9,3.89386,3.38361,-0.478542
10857,khiv0,2.34523,4.08818,-0.435495
10857,khiv1,1.36196,4.33648,-0.122524
10857,khiv10,3.29272,3.47121,-0.36363
10857,khiv11,3.76692,3.16769,1.63159
10857,khiv12,3.89073,3.24072,0.584857
10857,khiv13,3.65456,3.39329,-0.46311
10857,khiv14,0.673019,4.3429,0.242526
10857,khiv15,3.414,3.39992,-0.465423
10857,khiv16,2.51599,3.99303,-0.386627
10857,khiv17,3.17543,3.54892,-0.460985
10857,khiv18,1.92434,4.19609,0.358357
10857,khiv19,0.846455,4.35792,0.13694
10857,khiv2,1.19603,4.35619,-0.0137844
10857,khiv20,1.89206,4.33305,-0.397826
10857,khiv21,4.01612,3.30401,-2.53131
10857,khiv22,1.50721,4.30799,-0.0919372
10857,khiv23,1.64974,4.27391,-0.141925
10857,khiv24,2.06397,4.22836,-0.3441
10857,khiv25,2.20241,4.16265,-0.314179
10857,khiv26,3.0596,3.63497,-0.313404
10857,khiv27,1.02129,4.36252,0.0941773
10857,khiv28,3.37505,3.58537,-0.444405
10857,khiv29,3.6475,3.242,-0.399039
10857,khiv3,3.53214,3.32355,-0.500246
10857,khiv4,1.78913,4.23568,-0.160117
10857,khiv5,3.53726,3.4712,-0.460485
10857,khiv6,2.69607,3.87679,-0.492262
10857,khiv7,2.87518,3.75557,-0.412844
10857,khiv8,3.76949,3.31212,-0.435237
10857,khiv9,3.89882,3.38125,-0.421616
10858,khiv0,2.35059,4.08572,-0.391851
10858,khiv1,1.36782,4.33579,-0.078881
10858,khiv10,3.29751,3.46913,-0.426249
10858,khiv11,3.77127,3.16565,1.67524
10858,khiv12,3.89626,3.23908,0.641783
10858,khiv13,3.65954,3.39078,-0.525728
10858,khiv14,0.677976,4.3441,0.179908
10858,khiv15,3.41874,3.39736,-0.42178
10858,khiv16,2.52147,3.99084,-0.342984
10858,khiv17,3.18025,3.5469,-0.404059
10858,khiv18,1.9298,4.19484,0.282455
10858,khiv19,0.852294,4.35876,0.180584
10858,khiv2,1.20193,4.35614,0.0298589
10858,khiv20,1.89695,4.33167,-0.473728
10858,khiv21,4.02167,3.30228,-2.59393
10858,khiv22,1.51229,4.3075,-0.154556
10858,khiv23,1.65559,4.2731,-0.0982813
10858,khiv24,2.06961,4.22631,-0.287174
10858,khiv25,2.20725,4.16105,-0.376798
10858,khiv26,3.06445,3.63337,-0.376022
10858,khiv27,1.02727,4.36306,0.151103
10858,khiv28,3.38041,3.58287,-0.400762
10858,khiv29,3.65199,3.24016,-0.461658
10858,khiv3,3.53712,3.32136,-0.456603
10858,khiv4,1.79481,4.23483,-0.116473
10858,khiv5,3.54243,3.46883,-0.403559
10858,khiv6,2.70128,3.87403,-0.448619
10858,khiv7,2.8806,3.75323,-0.369201
10858,khiv8,3.77448,3.30952,-0.378311
10858,khiv9,3.90348,3.37965,-0.484234
10859,khiv0,2.35612,4.08341,-0.334925
10859,khiv1,1.3738,4.3353,-0.021955
10859,khiv10,3.30256,3.4667,-0.382606
10859,khiv11,3.77844,3.16718,1.73216
10859,khiv12,3.90055,3.23632,0.579164
10859,khiv13,3.66422,3.38882,-0.482085
10859,khiv14,0.683774,4.34519,0.223551
10859,khiv15,3.42412,3.39572,-0.364854
10859,khiv16,2.52627,3.9891,-0.405603
10859,khiv17,3.18489,3.54493,-0.466677
10859,khiv18,1.93699,4.1943,0.326099
10859,khiv19,0.857315,4.35965,0.117965
10859,khiv2,1.20703,4.35626,-0.0327597
10859,khiv20,1.90233,4.33067,-0.430084
10859,khiv21,4.02602,3.29937,-2.55029
10859,khiv22,1.51812,4.30662,-0.110913
10859,khiv23,1.66066,4.27258,-0.1609
10859,khiv24,2.07449,4.22483,-0.349793
10859,khiv25,2.21275,4.15891,-0.333155
10859,khiv26,3.06994,3.63124,-0.332379
10859,khiv27,1.03232,4.36379,0.0884847
10859,khiv28,3.38509,3.58086,-0.463381
10859,khiv29,3.65656,3.23738,-0.418014
10859,khiv3,3.5419,3.31887,-0.519222
10859,khiv4,1.79982,4.23422,-0.179092
10859,khiv5,3.54709,3.46682,-0.466177
10859,khiv6,2.70667,3.8714,-0.391693
10859,khiv7,2.88535,3.75136,-0.431819
10859,khiv8,3.77935,3.30777,-0.440929
10859,khiv9,3.90867,3.37697,-0.440591
10860,khiv0,2.36093,4.0817,-0.397544
10860,khiv1,1.37889,4.33515,-0.0845736
10860,khiv10,3.30718,3.46473,-0.445224
10860,khiv11,3.78339,3.16401,1.66954
10860,khiv12,3.90608,3.23421,0.622807
10860,khiv13,3.66895,3.38624,-0.544704
10860,khiv14,0.688753,4.34629,0.160933
10860,khiv15,3.42885,3.39399,-0.427472
10860,khiv16,2.53087,3.98716,-0.481504
10860,khiv17,3.19,3.5426,-0.423034
10860,khiv18,1.94249,4.19408,0.383025
10860,khiv19,0.86317,4.36037,0.161608
10860,khiv2,1.21293,4.3561,0.0108835
10860,khiv20,1.90746,4.33036,-0.373158
10860,khiv21,4.03118,3.29804,-2.49336
10860,khiv22,1.52408,4.30593,-0.0539865
10860,khiv23,1.66649,4.27166,-0.117257
10860,khiv24,2.08006,4.22287,-0.30615
10860,khiv25,2.21756,4.15722,-0.395773
10860,khiv26,3.07476,3.62955,-0.394998
10860,khiv27,1.03729,4.36426,0.0125833
10860,khiv28,3.39039,3.57825,-0.419737
10860,khiv29,3.66189,3.23486,-0.361088
10860,khiv3,3.54697,3.31597,-0.475578
10860,khiv4,1.80563,4.2332,-0.135449
10860,khiv5,3.55212,3.46463,-0.422534
10860,khiv6,2.7122,3.86908,-0.334767
10860,khiv7,2.8899,3.7493,-0.507721
10860,khiv8,3.78464,3.30532,-0.397286
10860,khiv9,3.91327,3.37478,-0.50321
10861,khiv0,2.36638,4.07944,-0.353901
10861,khiv1,1.38478,4.33468,-0.0409303
10861,khiv10,3.31247,3.46221,-0.401581
10861,khiv11,3.78794,3.16181,1.71319
10861,khiv12,3.91024,3.23142,0.560189
10861,khiv13,3.67378,3.38367,-0.501061
10861,khiv14,0.69457,4.34727,0.204576
10861,khiv15,3.43395,3.39115,-0.503373
10861,khiv16,2.53612,3.98446,-0.437861
10861,khiv17,3.19458,3.54059,-0.485653
10861,khiv18,1.9469,4.19397,0.320406
10861,khiv19,0.868207,4.36117,0.0989898
10861,khiv2,1.21803,4.35613,-0.0517351
10861,khiv20,1.9125,4.33042,-0.435777
10861,khiv21,4.03579,3.29439,-2.55598
10861,khiv22,1.52917,4.30562,-0.116605
10861,khiv23,1.67155,4.27104,-0.179875
10861,khiv24,2.08492,4.2213,-0.368768
10861,khiv25,2.22301,4.15497,-0.35213
10861,khiv26,3.08021,3.62731,-0.351354
10861,khiv27,1.04319,4.36437,0.0562266
10861,khiv28,3.39585,3.57578,-0.362811
10861,khiv29,3.66665,3.23303,-0.423707
10861,khiv3,3.55144,3.31369,-0.538197
10861,khiv4,1.8115,4.23243,-0.0785227
10861,khiv5,3.55676,3.46251,-0.485153
10861,khiv6,2.71786,3.86708,-0.277841
10861,khiv7,2.89507,3.74647,-0.464078
10861,khiv8,3.7893,3.30338,-0.459905
10861,khiv9,3.91844,3.372,-0.459566
10862,khiv0,2.37115,4.07765,-0.416519
10862,khiv1,1.38987,4.33445,-0.103549
10862,khiv10,3.31792,3.45993,-0.344655
10862,khiv11,3.79283,3.15844,1.65057
10862,khiv12,3.91588,3.22939,0.603832
10862,khiv13,3.67896,3.38087,-0.444135
10862,khiv14,0.70045,4.34846,0.261502
10862,khiv15,3.43914,3.38834,-0.45973
10862,khiv16,2.54072,3.98228,-0.500479
10862,khiv17,3.19981,3.53786,-0.442009
10862,khiv18,1.95228,4.19257,0.364049
10862,khiv19,0.874074,4.36178,0.142633
10862,khiv2,1.22392,4.35586,-0.00809179
10862,khiv20,1.91831,4.32912,-0.392134
10862,khiv21,4.04094,3.29333,-2.51234
10862,khiv22,1.53503,4.30496,-0.0729618
10862,khiv23,1.67736,4.27002,-0.136232
10862,khiv24,2.09043,4.21921,-0.325125
10862,khiv25,2.22779,4.15319,-0.414749
10862,khiv26,3.08499,3.62553,-0.413973
10862,khiv27,1.04918,4.36469,0.113153
10862,khiv28,3.40061,3.57394,-0.42543
10862,khiv29,3.67222,3.23079,-0.380064
10862,khiv3,3.55651,3.3107,-0.494554
10862,khiv4,1.81647,4.23203,-0.141141
10862,khiv5,3.56199,3.45979,-0.441509
10862,khiv6,2.72275,3.86565,-0.34046
10862,khiv7,2.90042,3.74376,-0.407152
10862,khiv8,3.7946,3.30079,-0.416261
10862,khiv9,3.92293,3.36995,-0.40264
10863,khiv0,2.37656,4.07529,-0.372876
10863,khiv1,1.39574,4.33387,-0.0599057
